area_sqft,bhk,location,price,price_unit,property_type,scraped_at,title,url
2100,3,Mumbai,19.0,Cr,Apartment,2026-02-19T16:43:03.648167,"3 BHK  2100 Sq-ft  Flat  For SaleMahalakshmi, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-2100-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahalakshmi-in-Mumbai&id=4d423833343531343631
720,2,Bangalore,98.5,Lac,Apartment,2026-02-19T16:43:07.210094,"2 BHK  985 Sq-ft  Flat  For SaleSathya Sai Layout, Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-985-Sq-ft-Multistorey-Apartment-FOR-Sale-Sathya-Sai-Layout-in-Bangalore&id=4d423830373635353631
1374,3,Mumbai,9.0,Cr,Apartment,2026-02-19T16:43:08.503408,"3 BHK  1374 Sq-ft  Flat  For SaleWorli, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1374-Sq-ft-Multistorey-Apartment-FOR-Sale-Worli-in-Mumbai&id=4d423830323633383235
1485,3,New Delhi,2.75,Cr,Apartment,2026-02-19T16:43:10.278079,"3 BHK Builder Floor For Sale inSouth Extension, New Delhi",https://www.magicbricks.com/propertyDetails/3-BHK-200-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-South-Extension-in-New-Delhi&id=4d423637393431373337
1420,3,Bangalore,3.95,Cr,Apartment,2026-02-19T16:43:10.856401,"3 BHK  2050 Sq-ft  Flat  For SaleBanashankari Stage 2, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-2050-Sq-ft-Multistorey-Apartment-FOR-Sale-Banashankari-Stage-2-in-Bangalore&id=4d423831393631373633
1520,3,Mumbai,4.50,Cr,Apartment,2026-02-19T16:43:12.857160,"3 BHK Flat For Sale inDheeraj Insignia ApartmentBandra East, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1520-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-East-in-Mumbai&id=4d423832323736343531
2000,3,Bangalore,1.80,Cr,Villa,2026-02-19T16:43:14.287097,"3 BHK  For Sale in Peninsula Solitaire,Sarjapur, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-2500-Sq-ft-Villa-FOR-Sale-Sarjapur-in-Bangalore&id=4d423638363635373439
918,3,New Delhi,65.0,Lac,Apartment,2026-02-19T16:43:14.300650,"3 BHK Builder Floor For Sale inGuru Arjun Nagar, New Delhi",https://www.magicbricks.com/propertyDetails/3-BHK-90-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Guru-Arjun-Nagar-in-New-Delhi&id=4d423637393431373235
700,2,New Delhi,45.0,Lac,Apartment,2026-02-19T16:43:19.089030,"2 BHK Builder Floor For Sale inGuru Arjun Nagar, New Delhi",https://www.magicbricks.com/propertyDetails/2-BHK-60-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Guru-Arjun-Nagar-in-New-Delhi&id=4d423637393431373139
1100,2,Bangalore,1.75,Cr,Villa,2026-02-19T16:43:19.110068,"2 BHK  For Sale inHennur, Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-2500-Sq-ft-Villa-FOR-Sale-Hennur-in-Bangalore&id=4d423636363334383539
600,2,Mumbai,1.15,Cr,Apartment,2026-02-19T16:43:19.250883,"2 BHK  630 Sq-ft  Flat  For SaleKurla East, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-630-Sq-ft-Multistorey-Apartment-FOR-Sale-Kurla-East-in-Mumbai&id=4d423736303330373835
2800,3,Bangalore,6.0,Cr,Apartment,2026-02-19T16:43:22.092694,"3 BHK Owner Residential House  For SaleCoffee Board layout, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-4200-Sq-ft-Residential-House-FOR-Sale-Coffee-Board-layout-in-Bangalore&id=4d423638343835393639
1250,2,Greater Noida,60.0,Lac,Apartment,2026-02-19T16:43:22.752891,"2 BHK Flat For Sale inAVJ Heights Sector Zeta 1 Greater Noida, Landmark --Next to Aster Public School, Greater Noida",https://www.magicbricks.com/propertyDetails/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Greater-Noida&id=4d423730303638383539
1738,3,Mumbai,10.95,Cr,Apartment,2026-02-19T16:43:23.215275,"3 BHK Flat For Sale inRunwal RaayaWorli, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1738-Sq-ft-Multistorey-Apartment-FOR-Sale-Worli-in-Mumbai&id=4d423739383131353233
1500,3,Mumbai,7.50,Cr,Apartment,2026-02-19T16:43:27.253307,"3 BHK Flat For Sale inKalpataru SparkleBandra East, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-East-in-Mumbai&id=4d423637383430313031
1050,3,Gurgaon,1.98,Cr,Apartment,2026-02-19T16:43:27.534203,"3 BHK Builder Floor For Sale in M3M Antalya Hills Phase I,Sector 79, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-1525-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sector-79-in-Gurgaon&id=4d423831333331313933
740,2,Bangalore,85.5,Lac,Apartment,2026-02-19T16:43:28.002656,"1050 Sq-ft  2 BHK Flat  For Sale inOld Madras Road, Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Old-Madras-Road-in-Bangalore&id=4d423833313537343839
900,2,New Delhi,45.0,Lac,Apartment,2026-02-19T16:43:31.486689,"2 BHK Builder Floor For Sale inMayur Vihar 1, New Delhi",https://www.magicbricks.com/propertyDetails/2-BHK-50-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Mayur-Vihar-1-in-New-Delhi&id=4d423738303631343135
950,3,Bangalore,75.0,Lac,Apartment,2026-02-19T16:43:31.849335,"3 BHK Flat  For Sale in Shriram Codename Dil Chahta Hai,Hosur Road, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Hosur-Road-in-Bangalore&id=4d423831353233353133
758,2,Mumbai,2.66,Cr,Apartment,2026-02-19T16:43:34.032721,"2 BHK  758 Sq-ft  Flat  For SaleChembur, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-758-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai&id=4d423736343635353731
1090,2,Bangalore,60.0,Lac,Apartment,2026-02-19T16:43:34.526036,2 BHK Flat For Sale inBangalore,https://www.magicbricks.com/propertyDetails/2-BHK-1090-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Bangalore&id=4d423831353438393533
1204,2,Ghaziabad,1.30,Cr,Apartment,2026-02-19T16:43:36.878186,"2 BHK Flat For Sale inWave FloorsNH 24, Ghaziabad",https://www.magicbricks.com/propertyDetails/2-BHK-1204-Sq-ft-Multistorey-Apartment-FOR-Sale-NH-24-in-Ghaziabad&id=4d423738303631323135
650,2,Mumbai,87.0,Lac,Apartment,2026-02-19T16:43:38.670641,"2 BHK  1044 Sq-ft  Flat  For SaleMira Road East, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-1044-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-East-in-Mumbai&id=4d423739383433323137
1013,2,Bangalore,1.20,Cr,Apartment,2026-02-19T16:43:39.691686,"2 BHK Flat  For Sale in Aratt Cityscapes,Budigere Cross , Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-1461-Sq-ft-Multistorey-Apartment-FOR-Sale-Budigere-Cross-in-Bangalore&id=4d423832393331383135
2074,3,New Delhi,6.42,Cr,Apartment,2026-02-19T16:43:40.397654,"3 BHK Flat For Sale inGodrej South EstateOkhla, New Delhi",https://www.magicbricks.com/propertyDetails/3-BHK-2074-Sq-ft-Multistorey-Apartment-FOR-Sale-Okhla-in-New-Delhi&id=4d423832353932333937
1060,3,Bangalore,55.0,Lac,Apartment,2026-02-19T16:43:42.877386,"3 BHK Flat  For Sale in IBC Platinum City,Yeswanthpur, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1320-Sq-ft-Multistorey-Apartment-FOR-Sale-Yeswanthpur-in-Bangalore&id=4d423635363835333631
950,2,Mumbai,2.90,Cr,Apartment,2026-02-19T16:43:43.154488,"2 BHK Flat For Sale inAjmera ManhattanWadala East, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Wadala-East-in-Mumbai&id=4d423832383530353831
905,2,Noida,74.0,Lac,Apartment,2026-02-19T16:43:45.554546,"2 BHK Flat  For Sale in Galaxy North Avenue,Noida Extension, Noida",https://www.magicbricks.com/propertyDetails/2-BHK-905-Sq-ft-Multistorey-Apartment-FOR-Sale-Noida-Extension-in-Noida&id=4d423830303533323839
1405,3,Mumbai,8.55,Cr,Apartment,2026-02-19T16:43:47.091996,"3 BHK  2100 Sq-ft  Flat  For SaleJuhu, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-2100-Sq-ft-Multistorey-Apartment-FOR-Sale-Juhu-in-Mumbai&id=4d423733373138303033
1084,3,Bangalore,1.75,Cr,Apartment,2026-02-19T16:43:47.708342,"3 BHK Flat  For Sale in Brigade Courtyard,HMT Layout, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1790-Sq-ft-Multistorey-Apartment-FOR-Sale-HMT-Layout-in-Bangalore&id=4d423833303536323231
1030,2,Gurgaon,1.50,Cr,Apartment,2026-02-19T16:43:48.467962,"2 BHK  1130 Sq-ft  Flat  For SaleGwal Pahari, Gurgaon",https://www.magicbricks.com/propertyDetails/2-BHK-1130-Sq-ft-Multistorey-Apartment-FOR-Sale-Gwal-Pahari-in-Gurgaon&id=4d423830303533313837
1800,3,Bangalore,2.20,Cr,Apartment,2026-02-19T16:43:50.818103,"1800 Sq-ft  3 BHK Flat  For Sale inWhitefield, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423735353332333039
1050,2,Mumbai,99.8,Lac,Apartment,2026-02-19T16:43:51.973844,"2 BHK Flat For Sale in127 Raj HomeMira Road East, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-East-in-Mumbai&id=4d423833343434353533
1550,3,Noida,1.42,Cr,Apartment,2026-02-19T16:43:53.128863,"3 BHK  1550 Sq-ft  Flat  For SaleSector 62, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-62-in-Noida&id=4d423832303738303039
1200,3,Bangalore,1.80,Cr,House,2026-02-19T16:43:53.698170,3 BHK  House For Sale inBangalore,https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Residential-House-FOR-Sale-in-Bangalore&id=4d423832363436343339
1283,3,Mumbai,6.0,Cr,Apartment,2026-02-19T16:43:55.135100,"3 BHK  1500 Sq-ft  Flat  For SaleAndheri West, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-West-in-Mumbai&id=4d423732303533363039
625,2,Noida,41.0,Lac,Apartment,2026-02-19T16:43:57.025456,"2 BHK Builder Floor For Sale inNoida Extension, Noida",https://www.magicbricks.com/propertyDetails/2-BHK-1010-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Noida-Extension-in-Noida&id=4d423830373433303939
1240,3,Mumbai,2.10,Cr,Apartment,2026-02-19T16:43:59.432822,"3 BHK Flat For Sale inVeena SerenityChembur, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1240-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai&id=4d423738343033323631
1100,3,Bangalore,47.0,Lac,Apartment,2026-02-19T16:44:01.096755,"3 BHK Flat  For Sale in Janapriya 1st Avenue,Arasinakunte, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1260-Sq-ft-Multistorey-Apartment-FOR-Sale-Arasinakunte-in-Bangalore&id=4d423637393836393333
1350,3,Gurgaon,1.42,Cr,Apartment,2026-02-19T16:44:03.134643,"3 BHK  1527 Sq-ft  Flat  For SaleSector 33, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-1527-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-33-in-Gurgaon&id=4d423832373438303137
853,3,Mumbai,3.70,Cr,Apartment,2026-02-19T16:44:03.496463,"3 BHK  1245 Sq-ft  Flat  For SaleAndheri East, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1245-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-East-in-Mumbai&id=4d423639333939353535
1106,3,Bangalore,1.40,Cr,Apartment,2026-02-19T16:44:05.658637,"3 BHK Flat  For Sale in Provident Capella,Whitefield, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1106-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423832363533373633
500,2,New Delhi,25.0,Lac,Apartment,2026-02-19T16:44:06.126922,"2 BHK Builder Floor For Sale inNilothi Extn, New Delhi",https://www.magicbricks.com/propertyDetails/2-BHK-75-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Nilothi-Extn-in-New-Delhi&id=4d423639383631353137
996,2,Bangalore,50.0,Lac,Apartment,2026-02-19T16:44:08.482094,"2 BHK Flat  For Sale in Sri Sairam Gardenia,Kodathi, Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Kodathi-in-Bangalore&id=4d423435373434343431
1899,3,Mumbai,6.0,Cr,Apartment,2026-02-19T16:44:08.859304,"3 BHK Flat For Sale inBirla NiyaaraWorli, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1899-Sq-ft-Multistorey-Apartment-FOR-Sale-Worli-in-Mumbai&id=4d423830363537383433
1200,3,Gurgaon,1.90,Cr,Apartment,2026-02-19T16:44:10.041926,"3 BHK  1490 Sq-ft  Flat  For SaleSector 79, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-1490-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-79-in-Gurgaon&id=4d423634363536353135
1150,2,Bangalore,1.29,Cr,Apartment,2026-02-19T16:44:12.397194,"2 BHK Flat For Sale inUnited Sai Silicon CityWhitefield, Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423736363738363133
1749,3,Mumbai,27.54,Cr,Apartment,2026-02-19T16:44:12.487866,"3 BHK  3060 Sq-ft  Flat  For SaleWorli, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-3060-Sq-ft-Multistorey-Apartment-FOR-Sale-Worli-in-Mumbai&id=4d423832333634323937
1800,3,New Delhi,5.75,Cr,Apartment,2026-02-19T16:44:13.868387,"3 BHK Builder Floor For Sale inSouth Extension 2, New Delhi",https://www.magicbricks.com/propertyDetails/3-BHK-250-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-South-Extension-2-in-New-Delhi&id=4d423832373630303731
1250,2,Bangalore,1.25,Cr,Apartment,2026-02-19T16:44:15.918428,"2 BHK Flat  For Sale in Rema Skyview Apartments,Murugeshpalya, Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-1310-Sq-ft-Multistorey-Apartment-FOR-Sale-Murugeshpalya-in-Bangalore&id=4d423737353030303133
800,2,Mumbai,8.50,Cr,Apartment,2026-02-19T16:44:16.903915,"2 BHK  1200 Sq-ft  Flat  For Sale inBandra West, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-West-in-Mumbai&id=4d423832383134343831
1200,3,Gurgaon,1.40,Cr,Apartment,2026-02-19T16:44:17.756011,"3 BHK  1700 Sq-ft  Flat  For SaleSector 2 Sohna, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Sohna-Sector-2-in-Gurgaon&id=4d423833323035303439
1300,2,Greater Noida,2.19,Cr,Apartment,2026-02-19T16:44:20.904564,"2 BHK  1800 Sq-ft  Flat  For SaleGautam budh nagar, Greater Noida",https://www.magicbricks.com/propertyDetails/2-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Gautam-budh-nagar-in-Greater-Noida&id=4d423833323035303435
2400,3,Bangalore,3.75,Cr,Villa,2026-02-19T16:44:21.478187,"3 BHK Owner Residential House  For SaleHAL 3rd Stage, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-2500-Sq-ft-Residential-House-FOR-Sale-HAL-3rd-Stage-in-Bangalore&id=4d423832363537363435
624,2,Mumbai,2.25,Cr,Apartment,2026-02-19T16:44:22.996751,"2 BHK  624 Sq-ft  Flat  For SaleAndheri East, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-624-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-East-in-Mumbai&id=4d423831313039393731
1125,3,Ghaziabad,72.0,Lac,Apartment,2026-02-19T16:44:24.753493,"3 BHK Flat For Sale inAditya World CityNH 24, Ghaziabad",https://www.magicbricks.com/propertyDetails/3-BHK-1125-Sq-ft-Multistorey-Apartment-FOR-Sale-NH-24-in-Ghaziabad&id=4d423830383130373135
1026,2,Bangalore,1.50,Cr,Apartment,2026-02-19T16:44:25.517342,2 BHK Flat For Sale inClock Bee Home AriesBangalore,https://www.magicbricks.com/propertyDetails/2-BHK-1026-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Bangalore&id=4d423832363338393633
1400,3,Mumbai,3.15,Cr,Apartment,2026-02-19T16:44:26.511823,"3 BHK Flat For Sale inBellanza Phase 1 Wing A B C at The Prestige CityMulund West, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423631343930363031
900,3,Greater Noida,1.15,Cr,Apartment,2026-02-19T16:44:27.229841,"3 BHK  1333 Sq-ft  Flat  For Sale inGaur City 2, Greater Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1333-Sq-ft-Multistorey-Apartment-FOR-Sale-Gaur-City-2-in-Greater-Noida&id=4d423833343539323537
1100,3,Bangalore,85.0,Lac,Apartment,2026-02-19T16:44:30.188625,"3 BHK Flat  For Sale in Lakshyas Sai Nisarg,Kaggadasapura, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1205-Sq-ft-Multistorey-Apartment-FOR-Sale-Kaggadasapura-in-Bangalore&id=4d423832393239393239
1795,3,Mumbai,8.50,Cr,Apartment,2026-02-19T16:44:30.566598,"3 BHK  2513 Sq-ft  Flat  For SaleGoregaon East, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-2513-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-East-in-Mumbai&id=4d423737313334393435
975,2,Noida,85.0,Lac,Apartment,2026-02-19T16:44:33.152483,"2 BHK  975 Sq-ft  Flat  For SaleSector 131, Noida",https://www.magicbricks.com/propertyDetails/2-BHK-975-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-131-in-Noida&id=4d423833343539323439
628,3,Bangalore,99.0,Lac,Apartment,2026-02-19T16:44:34.222249,"3 BHK Flat  For Sale in Brigade El Dorado,Huvinayakanahalli, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1043-Sq-ft-Multistorey-Apartment-FOR-Sale-Huvinayakanahalli-in-Bangalore&id=4d423832393232393235
682,2,Mumbai,1.90,Cr,Apartment,2026-02-19T16:44:34.371326,"2 BHK  1125 Sq-ft  Flat  For Sale inBandra East, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-1125-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-East-in-Mumbai&id=4d423832393438353739
2095,3,Gurgaon,5.45,Cr,Apartment,2026-02-19T16:44:37.661945,"3 BHK Flat For Sale inConscient ElevateSector 59, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-2095-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-59-in-Gurgaon&id=4d423832373438353633
680,2,Bangalore,1.77,Cr,Apartment,2026-02-19T16:44:39.237285,"2 BHK Flat  For Sale in Prestige Glenbrook,Whitefield, Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-1106-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423832393235303239
845,2,Mumbai,2.17,Cr,Apartment,2026-02-19T16:44:39.436570,"2 BHK Flat For Sale inLodha WoodsKandivali East, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-845-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423832313635363737
800,2,Greater Noida,65.0,Lac,Apartment,2026-02-19T16:44:41.186529,"1000 Sq-ft  2 BHK Flat  For Sale inYamuna Expressway, Greater Noida",https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Yamuna-Expressway-in-Greater-Noida&id=4d423831373731393833
1255,3,Bangalore,1.12,Cr,Apartment,2026-02-19T16:44:43.117237,"3 BHK Flat  For Sale in Shriram Sameeksha,Jalahalli, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1255-Sq-ft-Multistorey-Apartment-FOR-Sale-Jalahalli-in-Bangalore&id=4d423832393935333635
631,2,Mumbai,1.95,Cr,Apartment,2026-02-19T16:44:44.103074,"2 BHK  840 Sq-ft  Flat  For SaleKandivali East, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-840-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423738333634323235
1505,3,Ghaziabad,1.45,Cr,Apartment,2026-02-19T16:44:46.307315,"3 BHK Flat For Sale inWave City EligoNayphal, Ghaziabad",https://www.magicbricks.com/propertyDetails/3-BHK-1505-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Ghaziabad&id=4d423832303739323233
1576,3,Bangalore,3.75,Cr,Apartment,2026-02-19T16:44:46.699964,"3 BHK Flat For Sale inBhartiya City Nikoo HomesArkavathy Layout Thanisandra, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1576-Sq-ft-Multistorey-Apartment-FOR-Sale-Arkavathy-Layout-Thanisandra-in-Bangalore&id=4d423831363533353739
1600,3,Mumbai,3.11,Cr,Apartment,2026-02-19T16:44:48.596329,"3 BHK Flat For Sale inRaj Heights ApartmentsKandivali West, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423831353933323231
980,3,Faridabad,1.40,Cr,Apartment,2026-02-19T16:44:49.061538,"3 BHK Builder Floor For Sale in BPTP District,Sector 81, Faridabad",https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sector-81-in-Faridabad&id=4d423832333432323431
1350,3,Bangalore,85.0,Lac,Apartment,2026-02-19T16:44:51.331593,"3 BHK Flat  For Sale in Sri Ravi Enclave,Gnana Bharathi, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Gnana-Bharathi-in-Bangalore&id=4d423833333637343037
1095,2,Mumbai,2.10,Cr,Apartment,2026-02-19T16:44:53.592415,"2 BHK Flat For Sale inRunwal SymphonySantacruz East, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-1095-Sq-ft-Multistorey-Apartment-FOR-Sale-Santacruz-East-in-Mumbai&id=4d423831393839313833
1047,3,Ghaziabad,1.80,Cr,Apartment,2026-02-19T16:44:54.112874,"3 BHK  1720 Sq-ft  Flat  For SaleNH 24, Ghaziabad",https://www.magicbricks.com/propertyDetails/3-BHK-1720-Sq-ft-Multistorey-Apartment-FOR-Sale-NH-24-in-Ghaziabad&id=4d423832383739373833
988,3,Bangalore,90.0,Lac,Apartment,2026-02-19T16:44:55.618806,"988 Sq-ft  3 BHK Flat  For Sale inSarjapur, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-988-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-in-Bangalore&id=4d423833343333333837
243,3,New Delhi,40.0,Lac,Apartment,2026-02-19T16:44:58.695250,"3 BHK Owner Residential House  For SaleKrishna Nagar, New Delhi",https://www.magicbricks.com/propertyDetails/3-BHK-120-Sq-yrd-Residential-House-FOR-Sale-Krishna-Nagar-in-New-Delhi&id=4d423832373438353531
1131,3,Mumbai,4.40,Cr,Apartment,2026-02-19T16:45:00.230598,"3 BHK  1131 Sq-ft  Flat  For SaleChembur, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1131-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai&id=4d423737363239393937
880,2,Bangalore,57.5,Lac,Villa,2026-02-19T16:45:00.254414,"2 BHK  For Sale inPattandur Agrahara, Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-880-Sq-ft-Villa-FOR-Sale-Pattandur-Agrahara-in-Bangalore&id=4d423833343238323731
1624,593,Gurgaon,7.0,Cr,Apartment,2026-02-19T16:45:03.377639,"3 BHK Flat For Sale in Mahindra Luminare,Sector 59, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-1624-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-59-in-Gurgaon&id=4d423833313036373333
1856,3,Mumbai,4.50,Cr,Apartment,2026-02-19T16:45:03.806515,"3 BHK Flat For Sale inTranscon Auris SerenityMalad West, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1856-Sq-ft-Multistorey-Apartment-FOR-Sale-Malad-West-in-Mumbai&id=4d423833323030343531
1500,3,Bangalore,2.49,Cr,Apartment,2026-02-19T16:45:04.565039,"3 BHK Flat  For Sale in Abhee Celestial City,Sarjapur Road, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1990-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423833343234323135
600,2,New Delhi,40.0,Lac,Apartment,2026-02-19T16:45:06.797760,"2 BHK Flat For Sale inDDA Flats, New Delhi",https://www.magicbricks.com/propertyDetails/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-in-New-Delhi&id=4d423634353333393133
635,2,Mumbai,2.41,Cr,Apartment,2026-02-19T16:45:08.006241,"2 BHK  635 Sq-ft  Flat  For SalePowai, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-635-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423833313737353535
1250,2,Bangalore,1.63,Cr,Apartment,2026-02-19T16:45:08.123386,"2 BHK Flat  For Sale in Goyal Orchid Life,Gunjur, Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Gunjur-in-Bangalore&id=4d423833343235343239
1016,3,Gurgaon,1.67,Cr,Apartment,2026-02-19T16:45:10.436093,"3 BHK  1396 Sq-ft  Flat  For SaleSector 103, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-1396-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-103-in-Gurgaon&id=4d423833333639303831
1197,3,Mumbai,7.51,Cr,Apartment,2026-02-19T16:45:11.985544,"3 BHK Flat For Sale inKalpataru MagnusBandra East, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1197-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-East-in-Mumbai&id=4d423832353136373133
